idCommune;nomCommune;annee;taux;nbMaison;nbAppart;prixM2Moyen;prixMoyen;surface;depCulturelleTotal;bugdet;population;listeVoisine;listeGare
22383;TROGUERY;2019;0.0;5;0;861.4;77000.0;98.6;-1.0;-1.0;-1;;
22383;TROGUERY;2020;0.0;5;0;1024.4;163300.0;144.0;-1.0;-1.0;-1;;
22383;TROGUERY;2021;0.0;6;0;1055.0;119775.0;96.3333;-1.0;-1.0;-1;;
22384;UZEL;2018;0.0;13;0;1200.23;106078.0;95.5385;-1.0;-1.0;-1;;
22384;UZEL;2019;0.0;5;0;1013.4;108400.0;108.4;-1.0;-1.0;-1;;
22384;UZEL;2020;0.0;21;0;950.333;115401.0;123.714;-1.0;-1.0;-1;;
22384;UZEL;2021;0.0;23;0;1077.0;111275.0;104.826;-1.0;-1.0;-1;;
22385;LA VICOMTE-SUR-RANCE;2018;0.0;15;0;1925.2;187780.0;101.867;-1.0;-1.0;-1;;
22385;LA VICOMTE-SUR-RANCE;2019;0.0;17;0;1882.06;207381.0;116.353;-1.0;-1.0;-1;;
22385;LA VICOMTE-SUR-RANCE;2020;0.0;16;0;1829.88;187803.0;106.875;-1.0;-1.0;-1;;
22385;LA VICOMTE-SUR-RANCE;2021;0.0;14;0;2386.21;296023.0;115.0;-1.0;-1.0;-1;;
22386;LE VIEUX-BOURG;2018;0.0;4;0;1318.75;151000.0;121.25;-1.0;-1.0;-1;;
22386;LE VIEUX-BOURG;2019;0.0;7;0;1210.71;102864.0;85.7143;-1.0;-1.0;-1;;
22386;LE VIEUX-BOURG;2020;0.0;7;0;1222.86;101000.0;93.1429;-1.0;-1.0;-1;;
22386;LE VIEUX-BOURG;2021;0.0;9;0;1124.33;118847.0;103.778;-1.0;-1.0;-1;;
22387;LE VIEUX-MARCHE;2018;0.0;19;0;1129.05;124532.0;108.632;-1.0;-1.0;-1;;
22387;LE VIEUX-MARCHE;2019;0.0;25;0;1095.24;91596.2;88.36;-1.0;-1.0;-1;;
22387;LE VIEUX-MARCHE;2020;0.0;29;0;1260.17;127611.0;102.897;-1.0;-1.0;-1;;
22387;LE VIEUX-MARCHE;2021;0.0;33;0;1433.15;157645.0;113.303;-1.0;-1.0;-1;;
22388;VILDE-GUINGALAN;2018;0.0;8;0;1255.0;131312.0;103.125;-1.0;-1.0;-1;;
22388;VILDE-GUINGALAN;2019;0.0;4;0;1715.25;150375.0;87.0;-1.0;-1.0;-1;;
22388;VILDE-GUINGALAN;2020;0.0;14;0;1822.93;169104.0;96.8571;-1.0;-1.0;-1;;
22388;VILDE-GUINGALAN;2021;0.0;19;0;1684.16;181200.0;107.895;-1.0;-1.0;-1;;
22389;YFFINIAC;2018;0.0;48;11;1541.0;138049.0;91.0678;-1.0;-1.0;-1;;87473116 | 
22389;YFFINIAC;2019;0.0;46;12;1554.72;135505.0;88.7586;248.0;6207.0;5000;;87473116 | 
22389;YFFINIAC;2020;0.0;60;8;1602.29;150140.0;95.6324;266.0;0.0;5104;;87473116 | 
22389;YFFINIAC;2021;0.0;62;20;1885.68;166773.0;91.0;-1.0;-1.0;-1;;87473116 | 
22390;YVIAS;2018;0.0;9;0;1143.22;122703.0;101.889;-1.0;-1.0;-1;;
22390;YVIAS;2019;0.0;12;0;1479.08;165542.0;112.75;-1.0;-1.0;-1;;
22390;YVIAS;2020;0.0;14;0;1417.21;160593.0;113.214;-1.0;-1.0;-1;;
22390;YVIAS;2021;0.0;12;0;1594.42;184546.0;112.0;-1.0;-1.0;-1;;
22391;YVIGNAC-LA-TOUR;2018;0.0;15;0;1004.67;118090.0;114.6;-1.0;-1.0;-1;;
22391;YVIGNAC-LA-TOUR;2019;0.0;32;0;933.531;102358.0;108.719;-1.0;-1.0;-1;;
22391;YVIGNAC-LA-TOUR;2020;0.0;24;1;1179.96;125965.0;109.2;-1.0;-1.0;-1;;
22391;YVIGNAC-LA-TOUR;2021;0.0;30;0;1286.03;144488.0;106.0;-1.0;-1.0;-1;;
29001;ARGOL;2018;0.0;17;0;1255.88;120194.0;101.706;-1.0;-1.0;-1;;
29001;ARGOL;2019;0.0;13;0;1567.62;140646.0;92.4615;-1.0;-1.0;-1;;
29001;ARGOL;2020;0.0;16;0;1643.19;156867.0;99.375;-1.0;-1.0;-1;;
29001;ARGOL;2021;0.0;13;0;2721.92;213950.0;84.7692;-1.0;-1.0;-1;;
29002;ARZANO;2018;0.0;13;0;1296.39;136215.0;101.923;-1.0;-1.0;-1;;
29002;ARZANO;2019;0.0;12;0;1759.42;161405.0;105.167;-1.0;-1.0;-1;;
29002;ARZANO;2020;0.0;21;1;1465.82;161696.0;110.091;-1.0;-1.0;-1;;
29002;ARZANO;2021;0.0;12;0;1761.75;182238.0;105.667;-1.0;-1.0;-1;;
29003;AUDIERNE;2018;0.0;62;17;1701.92;131845.0;82.6962;-1.0;-1.0;-1;;
29003;AUDIERNE;2019;0.0;77;41;1684.94;136070.0;83.6017;49.0;6532.0;3692;;
29003;AUDIERNE;2020;0.0;96;45;1842.09;133601.0;78.4255;131.0;0.0;3758;;
29003;AUDIERNE;2021;0.0;65;27;2100.45;166380.0;79.4239;-1.0;-1.0;-1;;
29004;BANNALEC;2018;0.0;83;2;1287.42;125349.0;99.7412;-1.0;-1.0;-1;;87474189 | 
29004;BANNALEC;2019;0.0;78;2;1528.6;140456.0;98.1625;252.0;7802.0;5663;;87474189 | 
29004;BANNALEC;2020;0.0;106;9;1486.73;142225.0;97.3217;839.0;0.0;5821;;87474189 | 
29004;BANNALEC;2021;0.0;81;6;1626.47;156220.0;97.6897;-1.0;-1.0;-1;;87474189 | 
29005;BAYE;2018;0.0;20;0;1681.65;178599.0;110.0;-1.0;-1.0;-1;;
29005;BAYE;2019;0.0;12;0;1616.33;160304.0;98.75;-1.0;-1.0;-1;;
29005;BAYE;2020;0.0;10;0;1787.0;179370.0;103.5;-1.0;-1.0;-1;;
29005;BAYE;2021;0.0;14;0;2090.36;217393.0;101.643;-1.0;-1.0;-1;;
29006;BENODET;2018;0.0;49;66;2694.76;195523.0;71.6;-1.0;-1.0;-1;;
29006;BENODET;2019;0.0;69;91;2584.23;184517.0;71.8438;374.0;6220.0;3584;;
29006;BENODET;2020;0.0;70;104;2820.15;195501.0;69.1609;289.0;0.0;3646;;
29006;BENODET;2021;0.0;51;75;3029.49;207222.0;71.0794;-1.0;-1.0;-1;;
29007;BERRIEN;2018;0.0;14;0;1233.71;73666.6;66.5;-1.0;-1.0;-1;;
29007;BERRIEN;2019;0.0;18;0;1035.0;83792.6;82.7778;-1.0;-1.0;-1;;
29007;BERRIEN;2020;0.0;24;0;902.708;72602.7;86.125;-1.0;-1.0;-1;;
29007;BERRIEN;2021;0.0;15;0;1188.13;97946.7;78.2667;-1.0;-1.0;-1;;
29008;BEUZEC-CAP-SIZUN;2018;0.0;10;0;1329.0;113980.0;95.7;-1.0;-1.0;-1;;
29008;BEUZEC-CAP-SIZUN;2019;0.0;16;0;1518.75;137762.0;93.4375;-1.0;-1.0;-1;;
29008;BEUZEC-CAP-SIZUN;2020;0.0;14;0;1346.07;164179.0;115.071;-1.0;-1.0;-1;;
29008;BEUZEC-CAP-SIZUN;2021;0.0;11;0;2208.55;249182.0;131.455;-1.0;-1.0;-1;;
29010;BODILIS;2018;0.0;8;0;1081.0;98312.5;86.75;-1.0;-1.0;-1;;
29010;BODILIS;2019;0.0;15;0;1151.4;124101.0;109.667;-1.0;-1.0;-1;;
29010;BODILIS;2020;0.0;18;0;1417.89;164926.0;125.278;-1.0;-1.0;-1;;
29010;BODILIS;2021;0.0;16;0;1442.19;143026.0;105.25;-1.0;-1.0;-1;;
29011;BOHARS;2018;0.0;24;0;1835.83;225020.0;121.958;-1.0;-1.0;-1;;
29011;BOHARS;2019;0.0;35;1;2011.81;238803.0;118.833;419.0;2667.0;3516;;
29011;BOHARS;2020;0.0;27;2;2020.34;263511.0;130.862;173.0;0.0;3601;;
29011;BOHARS;2021;0.0;30;5;2272.6;248371.0;110.371;-1.0;-1.0;-1;;
29012;BOLAZEC;2018;0.0;8;0;582.375;47475.5;84.5;-1.0;-1.0;-1;;
29012;BOLAZEC;2019;0.0;6;1;822.857;59804.3;76.4286;-1.0;-1.0;-1;;
29012;BOLAZEC;2020;0.0;2;1;1148.67;50000.0;51.6667;-1.0;-1.0;-1;;
29012;BOLAZEC;2021;0.0;5;1;786.833;61833.3;85.3333;-1.0;-1.0;-1;;
29013;BOTMEUR;2018;0.0;3;0;647.333;47000.0;83.6667;-1.0;-1.0;-1;;
29013;BOTMEUR;2019;0.0;5;0;732.0;90145.8;116.4;-1.0;-1.0;-1;;
29013;BOTMEUR;2020;0.0;5;0;757.2;63300.0;85.6;-1.0;-1.0;-1;;
29013;BOTMEUR;2021;0.0;8;0;1047.12;86625.0;81.875;-1.0;-1.0;-1;;
29014;BOTSORHEL;2018;0.0;5;0;850.8;81216.0;104.8;-1.0;-1.0;-1;;
29014;BOTSORHEL;2019;0.0;7;0;847.0;85866.9;98.0;-1.0;-1.0;-1;;
29014;BOTSORHEL;2020;0.0;7;0;999.571;116429.0;119.286;-1.0;-1.0;-1;;
29014;BOTSORHEL;2021;0.0;7;0;1324.0;128214.0;90.2857;-1.0;-1.0;-1;;
29015;BOURG-BLANC;2018;0.0;28;0;1767.04;180782.0;104.536;-1.0;-1.0;-1;;
29015;BOURG-BLANC;2019;0.0;38;2;1624.8;168919.0;107.45;104.0;3856.0;3560;;
29015;BOURG-BLANC;2020;0.0;28;0;1841.96;199559.0;108.893;107.0;0.0;3623;;
29015;BOURG-BLANC;2021;0.0;36;1;1974.89;191988.0;98.4595;-1.0;-1.0;-1;;
29016;BRASPARTS;2018;0.0;5;0;1071.6;111241.0;102.8;-1.0;-1.0;-1;;
29016;BRASPARTS;2019;0.0;10;0;975.1;68534.0;75.5;-1.0;-1.0;-1;;
29016;BRASPARTS;2020;0.0;21;0;776.762;63713.6;82.0;-1.0;-1.0;-1;;
29016;BRASPARTS;2021;0.0;14;0;2016.57;190550.0;92.5;-1.0;-1.0;-1;;
29017;BRELES;2018;0.0;18;0;1533.78;150482.0;100.278;-1.0;-1.0;-1;;
29017;BRELES;2019;0.0;9;0;1335.67;122790.0;97.8889;-1.0;-1.0;-1;;
29017;BRELES;2020;0.0;12;0;1876.0;173984.0;96.5;-1.0;-1.0;-1;;
29017;BRELES;2021;0.0;12;0;2063.0;179254.0;88.3333;-1.0;-1.0;-1;;
29018;BRENNILIS;2018;0.0;3;0;599.0;46906.7;81.0;-1.0;-1.0;-1;;
29018;BRENNILIS;2019;0.0;9;0;1075.44;73088.4;83.4444;-1.0;-1.0;-1;;
29018;BRENNILIS;2020;0.0;9;0;790.778;75416.7;90.2222;-1.0;-1.0;-1;;
29018;BRENNILIS;2021;0.0;12;0;952.0;73144.2;81.0;-1.0;-1.0;-1;;
29020;BRIEC;2018;0.0;57;0;1253.04;139329.0;112.649;-1.0;-1.0;-1;;
29020;BRIEC;2019;0.0;73;5;1326.63;128420.0;99.7308;182.0;5860.0;5633;;
29020;BRIEC;2020;0.0;73;5;1373.32;138675.0;102.372;106.0;0.0;5746;;
29020;BRIEC;2021;0.0;51;4;1342.95;134969.0;103.2;-1.0;-1.0;-1;;
29021;PLOUNEOUR-BRIGNOGAN-PLAGES;2018;0.0;26;2;1607.25;144432.0;90.2143;-1.0;-1.0;-1;;
29021;PLOUNEOUR-BRIGNOGAN-PLAGES;2019;0.0;46;2;1659.15;161171.0;96.3958;-1.0;-1.0;-1;;
29021;PLOUNEOUR-BRIGNOGAN-PLAGES;2020;0.0;34;2;1996.53;190322.0;93.2222;-1.0;-1.0;-1;;
29021;PLOUNEOUR-BRIGNOGAN-PLAGES;2021;0.0;33;0;1874.79;199891.0;108.0;-1.0;-1.0;-1;;
29022;CAMARET-SUR-MER;2018;0.0;53;7;1745.97;147047.0;90.5167;-1.0;-1.0;-1;;
29022;CAMARET-SUR-MER;2019;0.0;65;13;1805.23;150735.0;88.4487;-1.0;-1.0;-1;;
29022;CAMARET-SUR-MER;2020;0.0;61;13;1840.85;154339.0;91.3649;-1.0;-1.0;-1;;
29022;CAMARET-SUR-MER;2021;0.0;38;12;2238.46;204150.0;91.72;-1.0;-1.0;-1;;
29023;CARANTEC;2018;0.0;58;10;2267.5;232775.0;103.162;-1.0;-1.0;-1;;
29023;CARANTEC;2019;0.0;53;16;2288.91;223121.0;96.6377;-1.0;-1.0;-1;;
29023;CARANTEC;2020;0.0;57;27;2467.7;238835.0;93.5952;-1.0;-1.0;-1;;
29023;CARANTEC;2021;0.0;53;14;3196.16;314190.0;95.2687;-1.0;-1.0;-1;;
29024;CARHAIX-PLOUGUER;2018;0.0;68;10;976.436;87819.9;89.4744;-1.0;-1.0;-1;;87473504 | 
29024;CARHAIX-PLOUGUER;2019;0.0;84;15;1067.04;92529.6;89.2222;915.0;11835.0;7164;;87473504 | 
29024;CARHAIX-PLOUGUER;2020;0.0;83;16;1149.89;93925.0;83.0707;939.0;0.0;7776;;87473504 | 
29024;CARHAIX-PLOUGUER;2021;0.0;103;20;1236.92;112015.0;91.7154;-1.0;-1.0;-1;;87473504 | 
29025;CAST;2018;0.0;28;1;1208.52;119226.0;106.965;-1.0;-1.0;-1;;
29025;CAST;2019;0.0;19;1;1204.7;109081.0;93.3;-1.0;-1.0;-1;;
29025;CAST;2020;0.0;21;0;1381.38;139330.0;105.429;-1.0;-1.0;-1;;
29025;CAST;2021;0.0;19;0;1504.05;158469.0;115.684;-1.0;-1.0;-1;;
29026;CHATEAULIN;2018;0.0;37;14;1301.84;92770.3;82.1765;-1.0;-1.0;-1;;87474791 | 
29026;CHATEAULIN;2019;0.0;61;18;1103.77;90435.8;81.0506;729.0;8052.0;5189;;87474791 | 
29026;CHATEAULIN;2020;0.0;64;10;1218.93;109829.0;90.1216;699.0;0.0;5629;;87474791 | 
29026;CHATEAULIN;2021;0.0;50;10;1263.5;123958.0;97.1667;-1.0;-1.0;-1;;87474791 | 
29027;CHATEAUNEUF-DU-FAOU;2018;0.0;42;2;901.136;89555.8;96.6136;-1.0;-1.0;-1;;
29027;CHATEAUNEUF-DU-FAOU;2019;0.0;44;1;919.644;89055.6;94.8667;248.0;3675.0;3665;;
29027;CHATEAUNEUF-DU-FAOU;2020;0.0;67;1;967.956;91945.3;97.8088;205.0;0.0;3765;;
29027;CHATEAUNEUF-DU-FAOU;2021;0.0;61;3;1113.22;115964.0;103.844;-1.0;-1.0;-1;;
29028;CLEDEN-CAP-SIZUN;2018;0.0;11;0;1297.91;114942.0;91.0;-1.0;-1.0;-1;;
29028;CLEDEN-CAP-SIZUN;2019;0.0;15;0;1433.4;136733.0;102.133;-1.0;-1.0;-1;;
29028;CLEDEN-CAP-SIZUN;2020;0.0;25;0;1514.44;138448.0;96.76;-1.0;-1.0;-1;;
29028;CLEDEN-CAP-SIZUN;2021;0.0;19;0;1662.79;166713.0;101.842;-1.0;-1.0;-1;;
29029;CLEDEN-POHER;2018;0.0;14;0;992.0;103560.0;101.643;-1.0;-1.0;-1;;
29029;CLEDEN-POHER;2019;0.0;17;0;1083.41;85381.4;77.7059;-1.0;-1.0;-1;;
29029;CLEDEN-POHER;2020;0.0;14;0;945.643;82928.6;85.6429;-1.0;-1.0;-1;;
29029;CLEDEN-POHER;2021;0.0;22;1;1035.13;79613.0;77.5217;-1.0;-1.0;-1;;
29030;CLEDER;2018;0.0;46;0;1391.28;134030.0;100.261;-1.0;-1.0;-1;;
29030;CLEDER;2019;0.0;62;1;1277.1;120860.0;99.3016;5.0;3512.0;3731;;
29030;CLEDER;2020;0.0;69;2;1545.99;131784.0;95.1972;5.0;0.0;3848;;
29030;CLEDER;2021;0.0;68;2;1774.23;165533.0;101.1;-1.0;-1.0;-1;;
29031;CLOHARS-CARNOET;2018;0.0;94;14;2600.56;258087.0;102.852;-1.0;-1.0;-1;;
29031;CLOHARS-CARNOET;2019;0.0;80;32;2457.93;207536.0;89.5625;682.0;6851.0;4432;;
29031;CLOHARS-CARNOET;2020;0.0;89;21;2433.6;219457.0;97.2818;668.0;0.0;4543;;
29031;CLOHARS-CARNOET;2021;0.0;63;17;3121.95;304713.0;104.887;-1.0;-1.0;-1;;
29032;CLOHARS-FOUESNANT;2018;0.0;21;0;2066.86;232776.0;112.0;-1.0;-1.0;-1;;
29032;CLOHARS-FOUESNANT;2019;0.0;47;2;1882.33;238566.0;126.633;-1.0;-1.0;-1;;
29032;CLOHARS-FOUESNANT;2020;0.0;20;0;1836.5;190435.0;103.25;-1.0;-1.0;-1;;
29032;CLOHARS-FOUESNANT;2021;0.0;36;0;2536.67;301927.0;125.083;-1.0;-1.0;-1;;
29033;LE CLOITRE-PLEYBEN;2018;0.0;3;0;815.0;59333.3;82.0;-1.0;-1.0;-1;;
29033;LE CLOITRE-PLEYBEN;2019;0.0;3;0;631.0;62266.7;97.3333;-1.0;-1.0;-1;;
29033;LE CLOITRE-PLEYBEN;2020;0.0;3;0;996.667;96443.3;100.333;-1.0;-1.0;-1;;
29033;LE CLOITRE-PLEYBEN;2021;0.0;7;1;837.0;67725.0;79.375;-1.0;-1.0;-1;;
29034;LE CLOITRE-SAINT-THEGONNEC;2018;0.0;3;0;754.333;36833.3;51.0;-1.0;-1.0;-1;;
29034;LE CLOITRE-SAINT-THEGONNEC;2019;0.0;13;0;1081.92;94312.3;90.3077;-1.0;-1.0;-1;;
29034;LE CLOITRE-SAINT-THEGONNEC;2020;0.0;12;0;1177.67;104500.0;89.8333;-1.0;-1.0;-1;;
29034;LE CLOITRE-SAINT-THEGONNEC;2021;0.0;11;0;1284.64;107786.0;87.0;-1.0;-1.0;-1;;
29035;COAT-MEAL;2018;0.0;13;0;1518.15;149721.0;100.923;-1.0;-1.0;-1;;
29035;COAT-MEAL;2019;0.0;18;0;1587.0;155306.0;116.389;-1.0;-1.0;-1;;
29035;COAT-MEAL;2020;0.0;14;0;1787.71;194952.0;112.071;-1.0;-1.0;-1;;
29035;COAT-MEAL;2021;0.0;14;0;1823.07;165346.0;98.5;-1.0;-1.0;-1;;
29036;COLLOREC;2018;0.0;12;0;728.333;72358.3;102.917;-1.0;-1.0;-1;;
29036;COLLOREC;2019;0.0;14;0;692.214;67130.0;107.714;-1.0;-1.0;-1;;
29036;COLLOREC;2020;0.0;14;0;888.0;84848.6;96.7857;-1.0;-1.0;-1;;
29036;COLLOREC;2021;0.0;22;0;1102.41;86252.3;83.6818;-1.0;-1.0;-1;;
29037;COMBRIT;2018;0.0;46;17;2092.4;216584.0;102.0;-1.0;-1.0;-1;;
29037;COMBRIT;2019;0.0;73;12;2354.68;229719.0;99.2471;125.0;5447.0;4138;;
29037;COMBRIT;2020;0.0;62;7;2353.2;230047.0;103.899;99.0;0.0;4261;;
29037;COMBRIT;2021;0.0;67;5;2944.25;348966.0;117.819;-1.0;-1.0;-1;;
29038;COMMANA;2018;0.0;12;0;710.333;77810.0;115.0;-1.0;-1.0;-1;;
29038;COMMANA;2019;0.0;21;0;950.238;96855.4;101.0;-1.0;-1.0;-1;;
29038;COMMANA;2020;0.0;21;0;851.381;97316.7;115.857;-1.0;-1.0;-1;;
29038;COMMANA;2021;0.0;24;1;1300.0;106549.0;89.32;-1.0;-1.0;-1;;
29039;CONCARNEAU;2018;0.0;220;168;2171.87;176704.0;82.7423;-1.0;-1.0;-1;;87474379 | 87474387 | 
29039;CONCARNEAU;2019;0.0;238;199;2119.71;169486.0;81.3135;2040.0;25925.0;19502;;87474379 | 87474387 | 
29039;CONCARNEAU;2020;0.0;228;166;2304.14;193377.0;85.3071;2355.0;0.0;20354;;87474379 | 87474387 | 
29039;CONCARNEAU;2021;0.0;205;141;2679.96;230342.0;85.7312;-1.0;-1.0;-1;;87474379 | 87474387 | 
29040;LE CONQUET;2018;0.0;43;10;2064.43;219118.0;108.774;-1.0;-1.0;-1;;
29040;LE CONQUET;2019;0.0;35;8;2232.19;195949.0;90.1163;-1.0;-1.0;-1;;
29040;LE CONQUET;2020;0.0;28;13;2218.37;199432.0;92.7805;-1.0;-1.0;-1;;
29040;LE CONQUET;2021;0.0;49;6;2780.44;285661.0;103.236;-1.0;-1.0;-1;;
29041;CORAY;2018;0.0;21;0;1445.0;143059.0;98.5238;-1.0;-1.0;-1;;
29041;CORAY;2019;0.0;20;0;1299.45;122090.0;98.75;-1.0;-1.0;-1;;
29041;CORAY;2020;0.0;36;0;1160.42;117778.0;102.861;-1.0;-1.0;-1;;
29041;CORAY;2021;0.0;22;0;1237.41;117932.0;96.3636;-1.0;-1.0;-1;;
29042;CROZON;2018;0.0;116;19;1977.04;162658.0;85.9852;-1.0;-1.0;-1;;
29042;CROZON;2019;0.0;157;45;2040.95;170686.0;86.4554;197.0;8846.0;7415;;
29042;CROZON;2020;0.0;157;42;2258.1;190398.0;86.5377;131.0;0.0;7635;;
29042;CROZON;2021;0.0;108;40;2668.78;214186.0;85.6689;-1.0;-1.0;-1;;
29043;DAOULAS;2018;0.0;22;0;1712.64;169463.0;100.818;-1.0;-1.0;-1;;
29043;DAOULAS;2019;0.0;26;0;1612.19;175967.0;109.538;-1.0;-1.0;-1;;
29043;DAOULAS;2020;0.0;26;0;1765.5;188004.0;107.462;-1.0;-1.0;-1;;
29043;DAOULAS;2021;0.0;25;0;1739.08;188680.0;110.88;-1.0;-1.0;-1;;
29044;DINEAULT;2018;0.0;13;0;1193.61;108867.0;101.462;-1.0;-1.0;-1;;
29044;DINEAULT;2019;0.0;17;0;1245.59;120548.0;97.1176;-1.0;-1.0;-1;;
29044;DINEAULT;2020;0.0;28;0;1225.04;120720.0;104.036;-1.0;-1.0;-1;;
29044;DINEAULT;2021;0.0;15;0;1325.93;121750.0;96.4;-1.0;-1.0;-1;;
29045;DIRINON;2018;0.0;20;0;1823.25;163206.0;90.7;-1.0;-1.0;-1;;
29045;DIRINON;2019;0.0;27;0;1684.19;192683.0;120.111;-1.0;-1.0;-1;;
29045;DIRINON;2020;0.0;27;0;1723.81;213850.0;121.815;-1.0;-1.0;-1;;
29045;DIRINON;2021;0.0;29;0;1862.97;209652.0;112.414;-1.0;-1.0;-1;;
29046;DOUARNENEZ;2018;0.0;178;76;1416.85;122044.0;88.9291;-1.0;-1.0;-1;;
29046;DOUARNENEZ;2019;0.0;180;134;1476.73;116999.0;83.5828;3858.0;21869.0;14015;;
29046;DOUARNENEZ;2020;0.0;193;137;1588.9;123898.0;82.0545;3336.0;0.0;14383;;
29046;DOUARNENEZ;2021;0.0;162;84;1950.54;162397.0;85.4715;-1.0;-1.0;-1;;
29047;LE DRENNEC;2018;0.0;13;0;1390.69;152952.0;111.462;-1.0;-1.0;-1;;
29047;LE DRENNEC;2019;0.0;22;0;1530.86;163123.0;111.409;-1.0;-1.0;-1;;
29047;LE DRENNEC;2020;0.0;18;0;1449.17;153209.0;113.944;-1.0;-1.0;-1;;
29047;LE DRENNEC;2021;0.0;25;0;1721.88;166833.0;101.52;-1.0;-1.0;-1;;
29049;ELLIANT;2018;0.0;33;0;1249.12;141845.0;118.636;-1.0;-1.0;-1;;
29049;ELLIANT;2019;0.0;52;0;1257.62;133489.0;102.404;-1.0;-1.0;-1;;
29049;ELLIANT;2020;0.0;53;0;1311.02;127513.0;97.5472;-1.0;-1.0;-1;;
29049;ELLIANT;2021;0.0;47;0;1635.57;161349.0;110.106;-1.0;-1.0;-1;;
29051;ERGUE-GABERIC;2018;0.0;78;3;1643.03;169965.0;107.037;-1.0;-1.0;-1;;
29051;ERGUE-GABERIC;2019;0.0;107;1;1566.44;156107.0;102.13;477.0;12868.0;8313;;
29051;ERGUE-GABERIC;2020;0.0;76;6;1732.7;166077.0;99.3659;420.0;0.0;8513;;
29051;ERGUE-GABERIC;2021;0.0;72;0;1943.6;195748.0;103.083;-1.0;-1.0;-1;;
29053;LE FAOU;2018;0.0;27;0;1331.74;128028.0;97.1481;-1.0;-1.0;-1;;
29053;LE FAOU;2019;0.0;29;0;1289.0;132923.0;104.241;-1.0;-1.0;-1;;
29053;LE FAOU;2020;0.0;27;2;1480.34;135738.0;96.7586;-1.0;-1.0;-1;;
29053;LE FAOU;2021;0.0;24;0;1528.62;143782.0;100.667;-1.0;-1.0;-1;;
29054;LA FEUILLEE;2018;0.0;12;0;806.25;51750.0;63.0;-1.0;-1.0;-1;;
29054;LA FEUILLEE;2019;0.0;18;0;947.889;69644.4;75.4444;-1.0;-1.0;-1;;
29054;LA FEUILLEE;2020;0.0;22;0;844.727;73586.1;87.3636;-1.0;-1.0;-1;;
29054;LA FEUILLEE;2021;0.0;17;0;1141.59;94482.4;83.8235;-1.0;-1.0;-1;;
29055;LE FOLGOET;2018;0.0;44;3;1443.96;149269.0;105.085;-1.0;-1.0;-1;;
29055;LE FOLGOET;2019;0.0;35;2;1694.24;157040.0;99.4324;-1.0;-1.0;-1;;
29055;LE FOLGOET;2020;0.0;34;2;1472.75;142636.0;96.5556;-1.0;-1.0;-1;;
29055;LE FOLGOET;2021;0.0;39;2;1650.83;162193.0;101.439;-1.0;-1.0;-1;;
29056;LA FORE
